product success mcic calc_mcic percent game_percent offer puo cop co co1 co2 mid fo
equ 1 21 20 12.5 12 371558 90.912 1.102 408825 408000 382914 0 1
ore 1 41 40 13.9 13 117355 25.82 1.208 141588 141000 124923 0 1
org 1 31 31 13.9 13 231895 51.022 1.159 268418 268000 249847 1 1
equ 1 21 21 13.9 13 414373 91.171 1.107 458006 458000 435846 1 1
ore 1 41 40 14.5 14 122695 25.879 1.208 148031 148000 137895 2 1
org 1 31 30 14.5 14 242322 51.112 1.154 279276 279000 264333 2 1
equ 1 21 20 14.5 14 432769 91.282 1.102 476175 476000 454349 1 1
ore 1 41 40 15.7 15 133445 25.997 1.208 161001 161000 142142 0 1
org 1 31 30 15.7 15 263283 51.292 1.154 303433 303000 283198 1 1
equ 1 21 20 15.7 15 469690 91.503 1.102 516799 516000 492892 1 1
ore 1 41 40 16.4 16 139768 26.066 1.208 168630 168000 148791 0 1
org 1 31 30 16.4 16 275592 51.397 1.154 317619 317000 288575 0 1
equ 1 21 20 16.4 16 491339 91.633 1.102 540620 540000 515687 1 1
ore 1 41 40 17.8 17 152507 26.203 1.208 183999 183000 170924 2 1
org 1 31 31 17.8 17 300357 51.607 1.159 347663 347000 323566 1 1
equ 1 21 21 17.8 17 534816 91.892 1.107 591132 591000 562486 1 1
ore 1 41 40 18.7 18 160752 26.292 1.208 193947 193000 180219 2 1
org 1 31 30 18.7 18 316355 51.742 1.154 364599 364000 331276 0 1
equ 1 21 21 18.7 18 562849 92.059 1.107 622117 622000 580519 0 1
ore 1 41 40 19.8 19 170918 26.4 1.208 206212 206000 192011 2 1
org 1 31 31 19.8 19 336053 51.908 1.159 388981 388000 367113 2 1
equ 1 21 21 19.8 19 597309 92.262 1.107 660205 660000 634549 2 1
ore 1 41 40 20.5 20 177425 26.469 1.208 214063 214000 195799 1 1
org 1 31 30 20.5 20 348645 52.013 1.154 401813 401000 365069 0 1
equ 1 21 20 20.5 20 619306 92.392 1.102 681422 681000 638346 0 1
ore 1 41 40 21.5 21 186771 26.567 1.208 225339 225000 206012 1 1
org 1 31 30 21.5 21 366709 52.163 1.154 422632 422000 384011 0 1
equ 1 21 21 21.5 21 650819 92.577 1.107 719350 719000 671225 0 1
ore 1 41 40 22.5 22 196182 26.666 1.208 236693 236000 208871 0 1
org 1 31 30 22.5 22 384872 52.313 1.154 443564 443000 419772 2 1
equ 1 21 21 22.5 22 682453 92.762 1.107 754315 754000 703858 0 1
ore 1 41 40 23.7 23 207548 26.783 1.208 250406 250000 228921 1 1
org 1 31 31 23.7 23 406774 52.493 1.159 470840 470000 444542 2 1
equ 1 21 21 23.7 23 720535 92.984 1.107 796407 796000 757732 1 1
ore 1 41 41 24.7 24 217100 26.882 1.213 263016 263000 231395 0 1
org 1 31 31 24.7 24 425152 52.643 1.159 492113 492000 445563 0 1
equ 1 21 21 24.7 24 752435 93.169 1.107 831666 831000 799147 2 1
ore 1 41 41 25.7 25 226717 26.98 1.213 274667 274000 241555 0 1
org 1 31 31 25.7 25 443629 52.794 1.159 513500 513000 485024 2 1
equ 1 21 21 25.7 25 784456 93.354 1.107 867059 867000 825089 1 1
ore 1 41 40 26.2 26 231564 27.029 1.208 279381 279000 255435 1 1
org 1 31 30 26.2 26 452932 52.869 1.154 522004 522000 487463 1 1
equ 1 21 20 26.2 26 800561 93.447 1.102 880857 880000 840293 1 1
ore 1 41 40 27.2 27 241277 27.128 1.208 291100 291000 266260 1 1
org 1 31 30 27.2 27 471557 53.019 1.154 543469 543000 514426 2 1
equ 1 21 21 27.2 27 832764 93.632 1.107 920454 920000 875759 1 1
ore 1 41 40 28.5 28 253997 27.255 1.208 306447 306000 270489 0 1
org 1 31 31 28.5 28 495909 53.214 1.159 574014 574000 519733 0 1
equ 1 21 21 28.5 28 874799 93.872 1.107 966915 966000 919806 1 1
ore 1 41 41 29.9 29 267826 27.393 1.213 324471 324000 285399 0 1
org 1 31 31 29.9 29 522338 53.425 1.159 604606 604000 571068 2 1
equ 1 21 21 29.9 29 920326 94.131 1.107 1017236 1010000 974316 2 1
ore 1 41 41 30.9 30 277777 27.491 1.213 336526 336000 312655 2 1
org 1 31 31 30.9 30 541326 53.575 1.159 626584 626000 583379 1 1
equ 1 21 21 30.9 30 952977 94.316 1.107 1053325 1050000 1010923 2 1
ore 1 41 41 31.9 31 287792 27.59 1.213 348660 348000 323870 2 1
org 1 31 31 31.9 31 560412 53.725 1.159 648676 648000 603921 1 1
equ 1 21 21 31.9 31 985748 94.501 1.107 1089547 1080000 1033378 1 1
ore 1 41 40 32.3 32 291823 27.629 1.208 352084 352000 322052 1 1
org 1 31 30 32.3 32 568085 53.785 1.154 654717 654000 619654 2 1
equ 1 21 21 32.3 32 998911 94.575 1.107 1104096 1100000 1029809 0 1
ore 1 41 40 33.4 33 302920 27.737 1.208 365472 365000 322595 0 1
org 1 31 31 33.4 33 589195 53.95 1.159 681993 681000 634834 1 1
equ 1 21 21 33.4 33 1035082 94.779 1.107 1144076 1140000 1097796 2 1
ore 1 41 41 34.8 34 317190 27.875 1.213 384275 384000 357177 2 1
org 1 31 31 34.8 34 616298 54.16 1.159 713364 713000 673968 2 1
equ 1 21 21 34.8 34 1081440 95.038 1.107 1195315 1190000 1146446 2 1
ore 1 41 40 35.2 35 321295 27.914 1.208 387642 387000 342144 0 1
org 1 31 30 35.2 35 624086 54.221 1.154 719259 719000 653639 0 1
equ 1 21 21 35.2 35 1094743 95.112 1.107 1210019 1210000 1163171 2 1
ore 1 41 41 36.9 36 338832 28.081 1.213 410494 410000 361076 0 1
org 1 31 31 36.9 36 657314 54.476 1.159 760840 760000 718600 2 1
equ 1 21 21 36.9 36 1151422 95.426 1.107 1272666 1270000 1187284 0 1
ore 1 41 41 37.5 37 345059 28.14 1.213 418038 418000 381468 1 1
org 1 31 31 37.5 37 669095 54.566 1.159 774477 774000 731668 2 1
equ 1 21 21 37.5 37 1171485 95.537 1.107 1294842 1290000 1207716 0 1
ore 1 41 41 38.9 38 359698 28.278 1.213 435774 435000 383280 0 1
org 1 31 31 38.9 38 696763 54.776 1.159 806503 806000 730175 0 1
equ 1 21 21 38.9 38 1218538 95.797 1.107 1346850 1340000 1256009 0 1
ore 1 41 41 39.4 39 364939 28.327 1.213 442123 442000 388954 0 1
org 1 31 31 39.4 39 706656 54.851 1.159 817954 817000 761482 1 1
equ 1 21 21 39.4 39 1235341 95.889 1.107 1365422 1360000 1297402 1 1
ore 1 41 41 40.8 40 379750 28.464 1.213 460067 460000 427755 2 1
org 1 31 31 40.8 40 734585 55.062 1.159 850282 850000 791839 1 1
equ 1 21 21 40.8 40 1282716 96.148 1.107 1417785 1410000 1322094 0 1
ore 1 41 41 41.6 41 388279 28.543 1.213 470400 470000 437197 2 1
org 1 31 31 41.6 41 750648 55.182 1.159 868875 868000 808937 1 1
equ 1 21 21 41.6 41 1309924 96.296 1.107 1447859 1440000 1374968 1 1
ore 1 41 41 42.7 42 400033 28.651 1.213 484639 484000 450320 2 1
org 1 31 31 42.7 42 772761 55.347 1.159 894470 894000 832924 1 1
equ 1 21 21 42.7 42 1347330 96.499 1.107 1489203 1480000 1413824 1 1
ore 1 41 41 43.5 43 408660 28.73 1.213 495091 495000 451762 1 1
org 1 31 31 43.5 43 788973 55.467 1.159 913236 913000 862914 2 1
equ 1 21 21 43.5 43 1374722 96.648 1.107 1519480 1510000 1456024 2 1
ore 1 41 40 44.2 44 416234 28.799 1.208 502186 502000 467762 2 1
org 1 31 31 44.2 44 803196 55.572 1.159 929699 929000 878245 2 1
equ 1 21 21 44.2 44 1398727 96.777 1.107 1546012 1540000 1469041 1 1
ore 1 41 41 45.6 45 431477 28.936 1.213 522734 522000 476750 1 1
org 1 31 31 45.6 45 831785 55.783 1.159 962791 962000 871646 0 1
equ 1 21 21 45.6 45 1446916 97.036 1.107 1599276 1590000 1532828 2 1
ore 1 41 41 46.4 46 440220 29.015 1.213 533326 533000 495743 2 1
org 1 31 31 46.4 46 848163 55.903 1.159 981748 981000 914113 1 1
equ 1 21 21 46.4 46 1474483 97.184 1.107 1629746 1620000 1561890 2 1
ore 1 41 41 47.9 47 456778 29.162 1.213 553386 553000 504853 1 1
org 1 31 31 47.9 47 879144 56.128 1.159 1017609 1010000 957914 2 1
equ 1 21 21 47.9 47 1526552 97.462 1.107 1687297 1680000 1573647 0 1
ore 1 41 41 48.4 48 462307 29.211 1.213 560084 560000 520748 2 1
org 1 31 31 48.4 48 889478 56.203 1.159 1029570 1020000 968253 2 1
equ 1 21 21 48.4 48 1543898 97.554 1.107 1706470 1700000 1621570 1 1
ore 1 41 41 49.7 49 476832 29.339 1.213 577681 577000 508138 0 1
org 1 31 31 49.7 49 916537 56.398 1.159 1060891 1060000 1002132 2 1
equ 1 21 21 49.7 49 1589267 97.795 1.107 1756616 1750000 1638415 0 1
ore 1 41 41 50.4 50 484651 29.408 1.213 587154 587000 545882 2 1
org 1 31 31 50.4 50 931185 56.503 1.159 1077846 1070000 1014726 2 1
equ 1 21 21 50.4 50 1613798 97.924 1.107 1783730 1780000 1664062 0 1
ore 1 41 41 51.7 51 499310 29.536 1.213 604914 604000 562019 2 1
org 1 31 31 51.7 51 958499 56.699 1.159 1109462 1100000 1029865 1 1
equ 1 21 21 51.7 51 1659481 98.165 1.107 1834224 1830000 1711119 0 1
ore 1 41 41 52.6 52 509548 29.624 1.213 617317 617000 573847 2 1
org 1 31 31 52.6 52 977556 56.834 1.159 1131521 1130000 1024328 0 1
equ 1 21 21 52.6 52 1691311 98.332 1.107 1869406 1860000 1775557 1 1
ore 1 41 41 53.6 53 520958 29.723 1.213 631140 631000 555247 0 1
org 1 31 31 53.6 53 998774 56.984 1.159 1156080 1150000 1089528 2 1
equ 1 21 21 53.6 53 1726708 98.517 1.107 1908530 1900000 1779946 0 1
ore 1 41 41 54.9 54 535884 29.85 1.213 649223 649000 592367 1 1
org 1 31 31 54.9 54 1026497 57.18 1.159 1188170 1180000 1103648 1 1
equ 1 21 21 54.9 54 1772895 98.757 1.107 1959580 1950000 1827459 0 1
ore 1 41 41 55.6 55 543972 29.919 1.213 659022 659000 601383 1 1
org 1 31 31 55.6 55 1041503 57.285 1.159 1205539 1200000 1090833 0 1
equ 1 21 21 55.6 55 1797867 98.887 1.107 1987182 1980000 1888445 1 1
ore 1 41 41 56.5 56 554401 30.008 1.213 671656 671000 590822 0 1
org 1 31 31 56.5 56 1060906 57.42 1.159 1227998 1220000 1110854 0 1
equ 1 21 21 56.5 56 1830013 99.053 1.107 2022713 2020000 1943090 2 1
ore 1 41 41 57.1 57 561382 30.067 1.213 680114 680000 632340 2 1
org 1 31 31 57.1 57 1073775 57.51 1.159 1242894 1240000 1156554 1 1
equ 1 21 21 57.1 57 1851498 99.164 1.107 2046460 2040000 1945116 1 1
ore 1 41 41 58.4 58 576601 30.194 1.213 698552 698000 614498 0 1
org 1 31 31 58.4 58 1101945 57.705 1.159 1275501 1270000 1185964 1 1
equ 1 21 21 58.4 58 1898235 99.404 1.107 2098119 2090000 1956911 0 1
ore 1 41 41 59.1 59 584845 30.263 1.213 708539 708000 646381 1 1
org 1 31 31 59.1 59 1117192 57.81 1.159 1293149 1290000 1220506 2 1
equ 1 21 21 59.1 59 1923503 99.534 1.107 2126047 2120000 2021001 1 1
ore 1 41 41 60.6 60 602630 30.411 1.213 730086 730000 642304 0 1
org 1 31 31 60.6 60 1150046 58.036 1.159 1331178 1330000 1257417 2 1
equ 1 21 21 60.6 60 1977880 99.812 1.107 2186150 2180000 2078160 1 1
ore 1 41 41 61.7 61 615725 30.519 1.213 745950 745000 693142 2 1
org 1 31 31 61.7 61 1174208 58.201 1.159 1359145 1350000 1229454 0 1
equ 1 21 21 61.7 61 2017811 100.015 1.107 2230286 2230000 2143815 2 1
ore 1 41 41 62.4 62 624118 30.588 1.213 756118 756000 665202 0 1
org 1 31 31 62.4 62 1189682 58.306 1.159 1377056 1370000 1279982 1 1
equ 1 21 21 62.4 62 2043358 100.144 1.107 2258523 2250000 2166925 2 1
ore 1 41 41 63.1 63 632543 30.656 1.213 766325 766000 674155 0 1
org 1 31 31 63.1 63 1205204 58.411 1.159 1395023 1390000 1297463 1 1
equ 1 21 21 63.1 63 2068965 100.274 1.107 2286827 2280000 2173718 1 1
ore 1 41 41 64.6 64 650713 30.804 1.213 788338 788000 693518 0 1
org 1 31 31 64.6 64 1238648 58.637 1.159 1433735 1430000 1353077 2 1
equ 1 21 21 64.6 64 2124069 100.552 1.107 2347733 2340000 2231353 1 1
ore 1 41 41 65.5 65 661663 30.892 1.213 801604 801000 705153 0 1
org 1 31 31 65.5 65 1258780 58.772 1.159 1457037 1450000 1318357 0 1
equ 1 21 21 65.5 65 2157194 100.718 1.107 2384346 2380000 2289927 2 1
ore 1 41 41 66.7 66 676343 31.01 1.213 819389 819000 761708 2 1
org 1 31 31 66.7 66 1285745 58.952 1.159 1488249 1480000 1346461 0 1
equ 1 21 21 66.7 66 2201514 100.94 1.107 2433333 2430000 2337511 2 1
ore 1 41 41 67.7 67 688659 31.108 1.213 834310 834000 761238 1 1
org 1 31 31 67.7 67 1308347 59.102 1.159 1514411 1510000 1408883 1 1
equ 1 21 21 67.7 67 2238617 101.125 1.107 2474343 2470000 2376437 2 1
ore 1 41 41 68.3 68 696110 31.168 1.213 843337 843000 784001 2 1
org 1 31 31 68.3 68 1322011 59.192 1.159 1530227 1530000 1385496 0 1
equ 1 21 21 68.3 68 2261029 101.237 1.107 2499115 2490000 2330988 0 1
ore 1 41 41 69.2 69 707274 31.256 1.213 856862 856000 781615 1 1
org 1 31 31 69.2 69 1342470 59.327 1.159 1553909 1550000 1406468 0 1
equ 1 21 21 69.2 69 2294557 101.403 1.107 2536173 2530000 2411242 1 1
ore 1 41 41 70.3 70 721014 31.364 1.213 873508 873000 796936 1 1
org 1 31 31 70.3 70 1367629 59.493 1.159 1583030 1580000 1494511 2 1
equ 1 21 21 70.3 70 2335745 101.607 1.107 2581698 2580000 2408934 0 1
ore 1 41 41 71.4 71 734793 31.472 1.213 890201 890000 827646 2 1
org 1 31 31 71.4 71 1392837 59.658 1.159 1612208 1610000 1459472 0 1
equ 1 21 21 71.4 71 2376964 101.81 1.107 2627258 2620000 2497525 1 1
ore 1 41 41 72.3 72 746174 31.561 1.213 903989 903000 840074 2 1
org 1 31 31 72.3 72 1413639 59.793 1.159 1636287 1630000 1543232 2 1
equ 1 21 21 72.3 72 2410945 101.977 1.107 2664817 2660000 2486126 0 1
ore 1 41 41 73.1 73 756287 31.639 1.213 916241 916000 806059 0 1
org 1 31 31 73.1 73 1432111 59.913 1.159 1657668 1650000 1562761 2 1
equ 1 21 21 73.1 73 2441091 102.124 1.107 2698137 2690000 2564659 1 1
ore 1 41 41 74.4 74 772842 31.767 1.213 936298 936000 870460 2 1
org 1 31 31 74.4 74 1462323 60.108 1.159 1692638 1690000 1532242 0 1
equ 1 21 21 74.4 74 2490344 102.365 1.107 2752577 2750000 2568284 0 1
ore 1 41 41 75.8 75 790804 31.905 1.213 958059 958000 890812 2 1
org 1 31 31 75.8 75 1495067 60.319 1.159 1730540 1730000 1566827 0 1
equ 1 21 21 75.8 75 2543651 102.624 1.107 2811497 2810000 2674941 1 1
ore 1 41 41 76.9 76 805011 32.013 1.213 975270 975000 889887 1 1
org 1 31 31 76.9 76 1520940 60.484 1.159 1760488 1760000 1663468 2 1
equ 1 21 21 76.9 76 2585718 102.828 1.107 2857994 2850000 2666010 0 1
ore 1 41 41 77.6 77 814089 32.082 1.213 986268 986000 867662 0 1
org 1 31 31 77.6 77 1537460 60.589 1.159 1779609 1770000 1653977 1 1
equ 1 21 21 77.6 77 2612554 102.957 1.107 2887655 2880000 2745183 1 1
ore 1 41 41 78.2 78 821884 32.141 1.213 995712 995000 925498 2 1
org 1 31 31 78.2 78 1551637 60.679 1.159 1796019 1790000 1670580 1 1
equ 1 21 21 78.2 78 2635570 103.068 1.107 2913095 2910000 2718012 0 1
ore 1 41 41 79.9 79 844121 32.308 1.213 1022652 1020000 949588 2 1
org 1 31 31 79.9 79 1592047 60.934 1.159 1842794 1840000 1668178 0 1
equ 1 21 21 79.9 79 2701096 103.383 1.107 2985521 2980000 2839085 1 1
ore 1 41 41 80.8 80 855955 32.396 1.213 1036989 1030000 943708 1 1
org 1 31 31 80.8 80 1613530 61.069 1.159 1867660 1860000 1736704 1 1
equ 1 21 21 80.8 80 2735886 103.549 1.107 3023974 3020000 2821376 0 1
ore 1 41 41 81.1 81 859911 32.426 1.213 1041782 1040000 950021 1 1
org 1 31 31 81.1 81 1620708 61.114 1.159 1875969 1870000 1769896 2 1
equ 1 21 21 81.1 81 2747504 103.605 1.107 3036816 3030000 2887431 1 1
ore 1 41 41 82.7 82 881121 32.583 1.213 1067478 1060000 988872 2 1
org 1 31 31 82.7 82 1659168 61.355 1.159 1920486 1920000 1738821 0 1
equ 1 21 21 82.7 82 2809692 103.901 1.107 3105552 3100000 2897311 0 1
ore 1 41 41 83.3 83 889153 32.642 1.213 1077208 1070000 980328 1 1
org 1 31 31 83.3 83 1673719 61.445 1.159 1937329 1930000 1801716 1 1
equ 1 21 21 83.3 83 2833197 104.012 1.107 3131532 3130000 3009566 2 1
ore 1 41 41 84.4 84 903850 32.75 1.213 1095014 1090000 997394 1 1
org 1 31 31 84.4 84 1700329 61.61 1.159 1968130 1960000 1855926 2 1
equ 1 21 21 84.4 84 2876144 104.215 1.107 3179001 3170000 3051541 2 1
ore 1 41 41 85.9 85 924077 32.898 1.213 1119519 1110000 983628 0 1
org 1 31 31 85.9 85 1736915 61.836 1.159 2010479 2010000 1820304 0 1
equ 1 21 21 85.9 85 2935118 104.493 1.107 3244185 3240000 3085720 1 1
ore 1 41 41 86.7 86 934887 32.976 1.213 1132615 1130000 996095 0 1
org 1 31 31 86.7 86 1756452 61.955 1.159 2033093 2030000 1919801 2 1
equ 1 21 21 86.7 86 2966577 104.641 1.107 3278957 3270000 3058722 0 1
ore 1 41 41 87.3 87 943074 33.035 1.213 1142534 1140000 1061116 2 1
org 1 31 31 87.3 87 1771241 62.046 1.159 2050211 2050000 1937397 2 1
equ 1 21 21 87.3 87 2990374 104.752 1.107 3305260 3300000 3143452 1 1
ore 1 41 41 88.4 88 958053 33.143 1.213 1160681 1160000 1078908 2 1
org 1 31 31 88.4 88 1798282 62.211 1.159 2081511 2080000 1966336 2 1
equ 1 21 21 88.4 88 3033852 104.955 1.107 3353316 3350000 3221894 2 1
ore 1 41 41 89.6 89 974540 33.261 1.213 1180655 1180000 1077169 1 1
org 1 31 31 89.6 89 1828020 62.391 1.159 2115933 2110000 1996687 2 1
equ 1 21 21 89.6 89 3081615 105.178 1.107 3406109 3400000 3271272 2 1
ore 1 41 41 90.3 90 984190 33.33 1.213 1192346 1190000 1107527 2 1
org 1 31 31 90.3 90 1845413 62.497 1.159 2136065 2130000 2015649 2 1
equ 1 21 21 90.3 90 3109527 105.307 1.107 3436960 3430000 3268163 1 1
ore 1 41 41 91.8 91 1004944 33.478 1.213 1217489 1210000 1070101 0 1
org 1 31 31 91.8 91 1882793 62.722 1.159 2179332 2170000 1972057 0 1
equ 1 21 21 91.8 91 3169451 105.585 1.107 3503194 3500000 3268655 0 1
ore 1 41 41 92.6 92 1016100 33.556 1.213 1231005 1230000 1144137 2 1
org 1 31 31 92.6 92 1902947 62.842 1.159 2202661 2200000 2080260 2 1
equ 1 21 21 92.6 92 3201603 105.733 1.107 3538731 3530000 3301160 0 1
ore 1 41 41 93.7 93 1031453 33.664 1.213 1249605 1240000 1157164 2 1
org 1 31 31 93.7 93 1930482 63.007 1.159 2234532 2230000 2109455 2 1
equ 1 21 21 93.7 93 3245785 105.936 1.107 3587566 3580000 3346867 0 1
ore 1 41 41 94.8 94 1046927 33.772 1.213 1268352 1260000 1154334 1 1
org 1 31 31 94.8 94 1958291 63.172 1.159 2266721 2260000 2138800 2 1
equ 1 21 21 94.8 94 3290361 106.14 1.107 3636836 3630000 3458413 1 1
ore 1 41 41 95.9 95 1062479 33.881 1.213 1287193 1280000 1193314 2 1
org 1 31 31 95.9 95 1986218 63.338 1.159 2299047 2290000 2168201 2 1
equ 1 21 21 95.9 95 3334835 106.343 1.107 3685993 3680000 3540380 2 1
ore 1 41 41 96.1 96 1065295 33.9 1.213 1290604 1290000 1135368 0 1
org 1 31 31 96.1 96 1991273 63.367 1.159 2304898 2300000 2175773 2 1
equ 1 21 21 96.1 96 3342903 106.38 1.107 3694910 3690000 3549484 2 1
ore 1 41 41 97.7 97 1088048 34.057 1.213 1318170 1310000 1221633 2 1
org 1 31 31 97.7 97 2032089 63.608 1.159 2352143 2350000 2189969 1 1
equ 1 21 21 97.7 97 3407995 106.676 1.107 3766856 3760000 3514261 0 1
ore 1 41 41 98.2 98 1095216 34.107 1.213 1326854 1320000 1208274 1 1
org 1 31 31 98.2 98 2044940 63.683 1.159 2367018 2360000 2142290 0 1
equ 1 21 21 98.2 98 3428470 106.769 1.107 3789487 3780000 3535065 0 1
ore 1 41 41 99.4 99 1112416 34.225 1.213 1347691 1340000 1184621 0 1
org 1 31 31 99.4 99 2075756 63.863 1.159 2402687 2400000 2269279 2 1
equ 1 21 21 99.4 99 3477533 106.991 1.107 3843717 3840000 3693112 2 1
ore 1 41 41 100 100 1121095 34.284 1.213 1358206 1350000 1236383 1 1
org 1 31 31 100 100 2091296 63.954 1.159 2420675 2420000 2254337 1 1
equ 1 21 21 100 100 3502255 107.102 1.107 3871042 3870000 3683392 1 1
ore 1 42 40 0.6 0 4800 24.489 1.208 5791 5790 5118 0 1
org 1 32 30 0.6 0 9599 48.974 1.154 11062 11000 10055 0 1
equ 1 22 20 0.6 0 17371 88.627 1.102 19113 19100 17924 0 1
ore 1 42 40 1.2 1 9623 24.548 1.208 11610 11600 10259 0 1
org 1 32 30 1.2 1 19235 49.068 1.154 22168 22100 20156 0 1
equ 1 22 20 1.2 1 34787 88.742 1.102 38276 38200 35887 0 1
ore 1 42 40 2.8 2 22610 24.71 1.208 27278 27200 24098 0 1
org 1 32 30 2.8 2 45125 49.316 1.154 52006 52000 49272 2 1
equ 1 22 20 2.8 2 81482 89.051 1.102 89654 89600 84068 0 1
ore 1 42 40 3.7 3 29984 24.8 1.208 36175 36100 33683 2 1
org 1 32 30 3.7 3 59793 49.456 1.154 68911 68900 62687 0 1
equ 1 22 20 3.7 3 107873 89.224 1.102 118692 118000 114073 2 1
ore 1 42 40 4.9 4 39925 24.921 1.208 48169 48100 44070 1 1
org 1 32 30 4.9 4 79528 49.642 1.154 91656 91600 83374 0 1
equ 1 22 20 4.9 4 143311 89.457 1.102 157685 157000 151663 2 1
ore 1 42 40 5.8 5 47423 25.012 1.208 57215 57200 50561 0 1
org 1 32 30 5.8 5 94387 49.782 1.154 108781 108000 98859 0 1
equ 1 22 20 5.8 5 169942 89.631 1.102 186987 186000 175230 0 1
ore 1 42 40 6.3 6 51629 25.062 1.208 62290 62200 55036 0 1
org 1 32 30 6.3 6 102711 49.859 1.154 118374 118000 110479 1 1
equ 1 22 20 6.3 6 184842 89.729 1.102 203381 203000 195859 2 1
ore 1 42 40 7.5 7 61749 25.183 1.208 74500 74500 65839 0 1
org 1 32 30 7.5 7 122711 50.045 1.154 141424 141000 128601 0 1
equ 1 22 20 7.5 7 220584 89.96 1.102 242708 242000 227516 0 1
ore 1 42 40 8.1 8 66845 25.243 1.208 80648 80600 75150 2 1
org 1 32 30 8.1 8 132766 50.138 1.154 153012 153000 142979 1 1
equ 1 22 20 8.1 8 238524 90.077 1.102 262447 262000 252766 2 1
ore 1 42 40 9.5 9 78844 25.384 1.208 95125 95100 88656 2 1
org 1 32 30 9.5 9 156403 50.355 1.154 180254 180000 163947 0 1
equ 1 22 20 9.5 9 280622 90.348 1.102 308768 308000 297260 2 1
ore 1 42 40 10.6 10 88366 25.495 1.208 106613 106000 94135 0 1
org 1 32 30 10.6 10 175122 50.525 1.154 201828 201000 190822 2 1
equ 1 22 20 10.6 10 313886 90.561 1.102 345368 345000 323829 0 1
ore 1 42 40 11.7 11 97942 25.605 1.208 118167 118000 110067 2 1
org 1 32 30 11.7 11 193911 50.695 1.154 223482 223000 208662 1 1
equ 1 22 20 11.7 11 347211 90.774 1.102 382036 382000 364807 1 1
ore 1 42 40 12.6 12 105869 25.696 1.208 127730 127000 118699 2 1
org 1 32 30 12.6 12 209442 50.835 1.154 241381 241000 219538 0 1
equ 1 22 20 12.6 12 374709 90.948 1.102 412292 412000 397281 2 1
ore 1 42 40 13.5 13 113823 25.786 1.208 137327 137000 121319 0 1
org 1 32 30 13.5 13 225002 50.974 1.154 259314 259000 245543 2 1
equ 1 22 20 13.5 13 402216 91.122 1.102 442558 442000 414946 0 1
ore 1 42 40 14.2 14 120055 25.857 1.208 144846 144000 134596 2 1
org 1 32 30 14.2 14 237179 51.083 1.154 273348 273000 258823 2 1
equ 1 22 20 14.2 14 423713 91.258 1.102 466211 466000 445128 1 1
ore 1 42 40 15.1 15 128104 25.947 1.208 154557 154000 136516 0 1
org 1 32 30 15.1 15 252885 51.222 1.154 291449 291000 275925 2 1
equ 1 22 20 15.1 15 451403 91.432 1.102 496678 496000 465685 0 1
ore 1 42 40 16.4 16 139833 26.078 1.208 168708 168000 149001 0 1
org 1 32 30 16.4 16 275734 51.423 1.154 317783 317000 300709 2 1
equ 1 22 20 16.4 16 491611 91.684 1.102 540919 540000 520964 2 1
ore 1 42 40 17.6 17 150777 26.199 1.208 181912 181000 166188 1 1
org 1 32 31 17.6 17 297014 51.609 1.159 343793 343000 320132 1 1
equ 1 22 21 17.6 17 528982 91.916 1.107 584683 584000 556522 1 1
ore 1 42 40 18.4 18 158098 26.279 1.208 190745 190000 174338 1 1
org 1 32 30 18.4 18 311228 51.733 1.154 358690 358000 339514 2 1
equ 1 22 21 18.4 18 553903 92.071 1.107 612228 612000 588726 2 1
ore 1 42 40 19.3 19 166423 26.37 1.208 200789 200000 186771 2 1
org 1 32 30 19.3 19 327371 51.873 1.154 377295 377000 357338 2 1
equ 1 22 21 19.3 19 582166 92.246 1.107 643468 643000 600979 0 1
ore 1 42 42 20.8 20 180370 26.521 1.219 219600 219000 203536 2 1
org 1 32 32 20.8 20 354368 52.105 1.165 412307 412000 371998 0 1
equ 1 22 22 20.8 20 629340 92.536 1.112 698756 698000 670207 2 1
ore 1 42 40 21.1 21 183177 26.551 1.208 221003 221000 195314 0 1
org 1 32 30 21.1 21 359794 52.151 1.154 414662 414000 377139 0 1
equ 1 22 21 21.1 21 638809 92.594 1.107 706075 706000 659506 0 1
ore 1 42 41 22.5 22 196374 26.692 1.213 237907 237000 209394 0 1
org 1 32 31 22.5 22 385276 52.368 1.159 445956 445000 404065 0 1
equ 1 22 22 22.5 22 683213 92.865 1.112 758571 758000 705701 0 1
ore 1 42 42 23.8 23 208735 26.822 1.219 254134 254000 222863 0 1
org 1 32 32 23.8 23 409099 52.569 1.165 475986 475000 448463 2 1
equ 1 22 22 23.8 23 724639 93.117 1.112 804566 804000 763816 1 1
ore 1 42 42 24.9 24 219293 26.933 1.219 266989 266000 234017 0 1
org 1 32 32 24.9 24 429412 52.74 1.165 499620 499000 470932 2 1
equ 1 22 22 24.9 24 759897 93.33 1.112 843713 843000 809342 2 1
